#correcteur=PID,Kp=80.0,Ki=5.0,Kd=10.0
t_s,vitesse_freq_ms,vitesse_periode_ms,consigne_vitesse_ms,distance_m,consigne_dist_m,erreur_m,commande_pwm
61.080,0.0000,1.0881,0.4000,-1.0000,0.3000,-0.6881,150.0
61.180,0.0000,0.9785,0.4000,-1.0000,0.3000,-0.5785,155.5
61.280,1.7383,0.8585,0.4000,-1.0000,0.3000,-0.4585,163.9
61.380,1.7383,0.8003,0.4000,-1.0000,0.3000,-0.4003,150.0
61.480,0.0000,1.0978,0.4000,-1.0000,0.3000,-0.6978,150.0
61.580,0.0000,0.9857,0.4000,-1.0000,0.3000,-0.5857,154.7
61.680,1.7383,0.8612,0.4000,-1.0000,0.3000,-0.4612,163.6
61.780,1.7383,0.7924,0.4000,-1.0000,0.3000,-0.3924,150.0
61.880,1.7383,0.9573,0.4000,-1.0000,0.3000,-0.5573,150.0
61.980,1.7383,1.0083,0.4000,-1.0000,0.3000,-0.6083,157.7
62.083,1.7383,0.8620,0.4000,-1.0000,0.3000,-0.4620,164.1
62.183,0.0000,0.7432,0.4000,-1.0000,0.3000,-0.3432,153.8
62.283,1.7383,0.9225,0.4000,-1.0000,0.3000,-0.5225,150.0
62.383,1.7383,0.9811,0.4000,-1.0000,0.3000,-0.5811,155.6
62.483,0.0000,0.9086,0.4000,-1.0000,0.3000,-0.5086,150.0
62.583,0.0000,0.7637,0.4000,-1.0000,0.3000,-0.3637,154.9
62.683,1.7383,0.9326,0.4000,-1.0000,0.3000,-0.5326,150.0
62.783,1.7383,0.9881,0.4000,-1.0000,0.3000,-0.5881,154.4
62.883,0.0000,0.9172,0.4000,-1.0000,0.3000,-0.5172,150.0
62.984,0.0000,0.7675,0.4000,-1.0000,0.3000,-0.3675,154.3
63.084,0.0000,0.7660,0.4000,-1.0000,0.3000,-0.3660,150.0
63.184,0.0000,1.0384,0.4000,-1.0000,0.3000,-0.6384,150.0
63.284,0.0000,0.9326,0.4000,-1.0000,0.3000,-0.5326,150.0
63.384,1.7383,0.8145,0.4000,-1.0000,0.3000,-0.4145,158.5
63.484,1.7383,0.7543,0.4000,-1.0000,0.3000,-0.3543,150.0
63.584,0.0000,1.0262,0.4000,-1.0000,0.3000,-0.6262,150.0
63.684,0.0000,0.9226,0.4000,-1.0000,0.3000,-0.5226,150.0
63.784,1.7383,0.8069,0.4000,-1.0000,0.3000,-0.4069,157.2
63.884,0.0000,0.7046,0.4000,-1.0000,0.3000,-0.3046,150.0
63.984,1.7383,0.8848,0.4000,-1.0000,0.3000,-0.4848,150.0
64.084,1.7383,0.9442,0.4000,-1.0000,0.3000,-0.5442,150.9
64.184,0.0000,0.8757,0.4000,-1.0000,0.3000,-0.4757,150.0
64.284,0.0000,0.7316,0.4000,-1.0000,0.3000,-0.3316,150.9
64.384,0.0000,0.7287,0.4000,-1.0000,0.3000,-0.3287,150.0
64.484,0.0000,0.9765,0.4000,-1.0000,0.3000,-0.5765,150.0
64.584,0.0000,0.8717,0.4000,-1.0000,0.3000,-0.4717,150.0
64.684,1.7383,0.7584,0.4000,-1.0000,0.3000,-0.3584,154.7
64.784,0.0000,0.6595,0.4000,-1.0000,0.3000,-0.2595,150.0
64.884,1.7383,0.8196,0.4000,-1.0000,0.3000,-0.4196,150.0
64.984,0.0000,0.9979,0.4000,-1.0000,0.3000,-0.5979,150.0
65.084,0.0000,0.8707,0.4000,-1.0000,0.3000,-0.4707,150.0
65.184,1.7383,0.7290,0.4000,-1.0000,0.3000,-0.3290,158.1
65.284,0.0000,0.6040,0.4000,-1.0000,0.3000,-0.2040,150.0
65.384,1.7383,0.5193,0.4000,-1.0000,0.3000,-0.1193,150.0
65.484,0.0000,0.4614,0.4000,-1.0000,0.3000,-0.0614,150.0
65.584,0.0000,0.4330,0.4000,-1.0000,0.3000,-0.0330,150.0
65.684,0.0000,0.4236,0.4000,-1.0000,0.3000,-0.0236,150.0
65.784,0.0000,0.4190,0.4000,-1.0000,0.3000,-0.0190,150.0
65.885,0.0000,0.4167,0.4000,-1.0000,0.3000,-0.0167,150.0
65.985,0.0000,0.4156,0.4000,-1.0000,0.3000,-0.0156,150.0
