#correcteur=PID,Kp=80.0,Ki=5.0,Kd=5.0
t_s,vitesse_freq_ms,vitesse_periode_ms,consigne_vitesse_ms,distance_m,consigne_dist_m,erreur_m,commande_pwm
89.921,0.0000,0.9065,0.4000,-1.0000,0.3000,-0.5065,120.0
90.021,0.0000,0.7882,0.4000,-1.0000,0.3000,-0.3882,120.0
90.121,1.7383,0.6772,0.4000,-1.0000,0.3000,-0.2772,120.0
90.221,0.0000,0.5857,0.4000,-1.0000,0.3000,-0.1857,120.0
90.321,0.0000,0.5964,0.4000,-1.0000,0.3000,-0.1964,120.0
90.421,0.0000,0.8327,0.4000,-1.0000,0.3000,-0.4327,120.0
90.521,0.0000,0.7541,0.4000,-1.0000,0.3000,-0.3541,120.0
90.621,0.0000,0.7155,0.4000,-1.0000,0.3000,-0.3155,120.0
90.721,0.0000,0.6018,0.4000,-1.0000,0.3000,-0.2018,120.0
90.821,1.7383,0.5785,0.4000,-1.0000,0.3000,-0.1785,120.0
90.921,0.0000,0.8113,0.4000,-1.0000,0.3000,-0.4113,120.0
91.021,1.7383,0.8142,0.4000,-1.0000,0.3000,-0.4142,120.0
91.121,0.0000,0.7378,0.4000,-1.0000,0.3000,-0.3378,120.0
91.222,1.7043,0.6501,0.4000,-1.0000,0.3000,-0.2501,120.0
91.322,1.7383,0.6049,0.4000,-1.0000,0.3000,-0.2049,120.0
91.422,1.7383,0.7410,0.4000,-1.0000,0.3000,-0.3410,120.0
91.522,0.0000,0.9024,0.4000,-1.0000,0.3000,-0.5024,120.0
91.622,0.0000,0.7903,0.4000,-1.0000,0.3000,-0.3903,120.0
91.722,1.7383,0.6899,0.4000,-1.0000,0.3000,-0.2899,120.0
91.822,0.0000,0.6087,0.4000,-1.0000,0.3000,-0.2087,120.0
91.922,1.7383,0.7474,0.4000,-1.0000,0.3000,-0.3474,120.0
92.022,0.0000,0.9078,0.4000,-1.0000,0.3000,-0.5078,120.0
92.122,0.0000,0.7950,0.4000,-1.0000,0.3000,-0.3950,120.0
92.222,1.7383,0.6884,0.4000,-1.0000,0.3000,-0.2884,120.0
92.322,0.0000,0.6002,0.4000,-1.0000,0.3000,-0.2002,120.0
92.422,1.7383,0.7546,0.4000,-1.0000,0.3000,-0.3546,120.0
92.522,0.0000,0.9241,0.4000,-1.0000,0.3000,-0.5241,120.0
92.622,0.0000,0.8129,0.4000,-1.0000,0.3000,-0.4129,120.0
92.722,1.7383,0.7029,0.4000,-1.0000,0.3000,-0.3029,120.0
92.822,0.0000,0.6102,0.4000,-1.0000,0.3000,-0.2102,120.0
92.922,0.0000,0.6249,0.4000,-1.0000,0.3000,-0.2249,120.0
93.022,0.0000,0.8688,0.4000,-1.0000,0.3000,-0.4688,120.0
93.122,0.0000,0.7852,0.4000,-1.0000,0.3000,-0.3852,120.0
93.222,1.7383,0.6879,0.4000,-1.0000,0.3000,-0.2879,120.0
93.322,0.0000,0.6008,0.4000,-1.0000,0.3000,-0.2008,120.0
93.422,0.0000,0.6216,0.4000,-1.0000,0.3000,-0.2216,120.0
93.522,0.0000,0.8701,0.4000,-1.0000,0.3000,-0.4701,120.0
93.622,0.0000,0.7725,0.4000,-1.0000,0.3000,-0.3725,120.0
93.722,0.0000,0.7247,0.4000,-1.0000,0.3000,-0.3247,120.0
93.822,0.0000,0.6055,0.4000,-1.0000,0.3000,-0.2055,120.0
93.922,1.7383,0.5791,0.4000,-1.0000,0.3000,-0.1791,120.0
94.022,0.0000,0.8016,0.4000,-1.0000,0.3000,-0.4016,120.0
94.123,1.7043,0.8024,0.4000,-1.0000,0.3000,-0.4024,120.0
94.223,0.0000,0.7269,0.4000,-1.0000,0.3000,-0.3269,120.0
94.323,1.7383,0.6423,0.4000,-1.0000,0.3000,-0.2423,120.0
94.423,1.7383,0.6070,0.4000,-1.0000,0.3000,-0.2070,120.0
94.523,1.7383,0.7361,0.4000,-1.0000,0.3000,-0.3361,120.0
94.623,0.0000,0.8824,0.4000,-1.0000,0.3000,-0.4824,120.0
94.723,0.0000,0.7710,0.4000,-1.0000,0.3000,-0.3710,120.0
94.823,1.7383,0.6639,0.4000,-1.0000,0.3000,-0.2639,120.0
94.923,0.0000,0.5745,0.4000,-1.0000,0.3000,-0.1745,120.0
95.023,0.0000,0.5921,0.4000,-1.0000,0.3000,-0.1921,120.0
95.123,0.0000,0.8264,0.4000,-1.0000,0.3000,-0.4264,120.0
95.223,0.0000,0.7381,0.4000,-1.0000,0.3000,-0.3381,120.0
95.323,0.0000,0.6949,0.4000,-1.0000,0.3000,-0.2949,120.0
95.423,0.0000,0.5886,0.4000,-1.0000,0.3000,-0.1886,120.0
95.523,1.7383,0.5691,0.4000,-1.0000,0.3000,-0.1691,120.0
95.624,1.7383,0.7088,0.4000,-1.0000,0.3000,-0.3088,120.0
95.724,1.7383,0.7574,0.4000,-1.0000,0.3000,-0.3574,120.0
95.824,0.0000,0.7055,0.4000,-1.0000,0.3000,-0.3055,120.0
95.924,1.7383,0.6296,0.4000,-1.0000,0.3000,-0.2296,120.0
96.024,0.0000,0.5572,0.4000,-1.0000,0.3000,-0.1572,120.0
96.124,1.7383,0.7126,0.4000,-1.0000,0.3000,-0.3126,120.0
96.224,0.0000,0.8828,0.4000,-1.0000,0.3000,-0.4828,120.0
96.324,0.0000,0.7771,0.4000,-1.0000,0.3000,-0.3771,120.0
96.424,1.7383,0.6722,0.4000,-1.0000,0.3000,-0.2722,120.0
96.524,0.0000,0.5836,0.4000,-1.0000,0.3000,-0.1836,120.0
96.624,0.0000,0.5953,0.4000,-1.0000,0.3000,-0.1953,120.0
96.724,0.0000,0.8237,0.4000,-1.0000,0.3000,-0.4237,120.0
96.824,1.7383,0.8239,0.4000,-1.0000,0.3000,-0.4239,120.0
96.924,0.0000,0.7458,0.4000,-1.0000,0.3000,-0.3458,120.0
97.024,0.0000,0.6197,0.4000,-1.0000,0.3000,-0.2197,120.0
97.124,1.7383,0.5948,0.4000,-1.0000,0.3000,-0.1948,120.0
97.224,0.0000,0.8361,0.4000,-1.0000,0.3000,-0.4361,120.0
97.324,1.7383,0.8390,0.4000,0.7059,0.3000,0.4059,120.1
97.424,0.0000,0.7597,0.4000,-1.0000,0.3000,-0.3597,123.1
97.524,0.0000,0.6298,0.4000,-1.0000,0.3000,-0.2298,120.0
97.624,1.7383,0.5995,0.4000,0.7584,0.3000,0.4584,120.1
97.724,1.7383,0.7385,0.4000,-1.0000,0.3000,-0.3385,120.0
97.824,1.7383,0.7827,0.4000,-1.0000,0.3000,-0.3827,124.7
97.924,0.0000,0.7236,0.4000,-1.0000,0.3000,-0.3236,122.0
98.024,1.7383,0.6442,0.4000,0.6320,0.3000,0.3320,120.1
98.124,0.0000,0.5700,0.4000,0.5678,0.3000,0.2678,120.4
98.224,1.7383,0.7224,0.4000,-1.0000,0.3000,-0.3224,120.0
98.324,0.0000,0.8901,0.4000,-1.0000,0.3000,-0.4901,120.0
98.424,0.0000,0.7778,0.4000,-1.0000,0.3000,-0.3778,120.0
98.525,0.0000,0.7228,0.4000,-1.0000,0.3000,-0.3228,122.0
98.625,0.0000,0.6090,0.4000,-1.0000,0.3000,-0.2090,124.3
98.725,0.0000,0.6252,0.4000,-1.0000,0.3000,-0.2252,120.0
98.825,0.0000,0.8793,0.4000,-1.0000,0.3000,-0.4793,120.0
98.925,0.0000,0.7920,0.4000,-1.0000,0.3000,-0.3920,122.7
99.025,0.0000,0.7492,0.4000,-1.0000,0.3000,-0.3492,120.7
99.125,0.0000,0.6270,0.4000,-1.0000,0.3000,-0.2270,123.8
99.225,0.0000,0.6238,0.4000,-1.0000,0.3000,-0.2238,120.0
99.325,0.0000,0.8541,0.4000,-1.0000,0.3000,-0.4541,120.0
99.425,1.7383,0.8531,0.4000,0.6591,0.3000,0.3591,120.1
99.525,0.0000,0.7729,0.4000,-1.0000,0.3000,-0.3729,123.1
99.625,0.0000,0.6491,0.4000,-1.0000,0.3000,-0.2490,124.8
99.725,1.7383,0.6227,0.4000,-1.0000,0.3000,-0.2227,120.0
99.825,0.0000,0.8665,0.4000,0.6292,0.3000,0.3292,120.0
99.926,1.7043,0.8633,0.4000,-1.0000,0.3000,-0.4633,120.0
100.026,0.0000,0.7759,0.4000,-1.0000,0.3000,-0.3759,123.3
100.126,0.0000,0.6562,0.4000,-1.0000,0.3000,-0.2562,124.5
100.226,1.7383,0.6277,0.4000,-1.0000,0.3000,-0.2277,120.0
100.326,0.0000,0.8590,0.4000,-1.0000,0.3000,-0.4590,120.0
100.426,1.7383,0.8591,0.4000,0.6347,0.3000,0.3347,120.1
100.526,0.0000,0.7800,0.4000,-1.0000,0.3000,-0.3800,120.0
100.626,0.0000,0.6474,0.4000,-1.0000,0.3000,-0.2474,125.2
100.726,1.7383,0.6197,0.4000,-1.0000,0.3000,-0.2197,120.0
100.826,0.0000,0.8726,0.4000,-1.0000,0.3000,-0.4726,120.0
100.926,1.7383,0.8771,0.4000,-1.0000,0.3000,-0.4771,126.5
101.026,0.0000,0.7958,0.4000,-1.0000,0.3000,-0.3958,122.8
101.126,0.0000,0.6625,0.4000,-1.0000,0.3000,-0.2625,124.8
101.226,1.7383,0.6345,0.4000,-1.0000,0.3000,-0.2345,120.0
101.326,0.0000,0.8862,0.4000,-1.0000,0.3000,-0.4862,120.0
101.426,1.7383,0.8861,0.4000,1.9028,0.3000,1.6028,132.1
101.526,0.0000,0.7997,0.4000,-1.0000,0.3000,-0.3997,123.3
101.626,0.0000,0.6621,0.4000,-1.0000,0.3000,-0.2621,125.3
101.726,0.0000,0.6564,0.4000,1.8824,0.3000,1.5824,143.8
101.826,0.0000,0.8974,0.4000,1.7887,0.3000,1.4887,178.8
101.926,0.0000,0.8168,0.4000,1.6672,0.3000,1.3672,213.8
102.026,1.7383,0.7317,0.4000,1.5239,0.3000,1.2239,211.4
102.126,1.7383,0.7217,0.4000,1.3566,0.3000,1.0566,199.2
102.226,1.7383,0.9610,0.4000,1.3302,0.3000,1.0302,200.6
102.326,0.0000,0.9638,0.4000,1.2597,0.3000,0.9597,185.9
102.426,1.7383,0.8997,0.4000,1.1693,0.3000,0.8693,183.1
102.526,1.7383,0.8817,0.4000,1.0974,0.3000,0.7974,148.1
102.626,1.7383,1.1056,0.4000,1.0290,0.3000,0.7290,120.4
102.726,0.0000,1.0862,0.4000,0.6313,0.3000,0.3313,-255.0
102.827,0.0000,0.8849,0.4000,0.5680,0.3000,0.2680,0.0
102.927,1.7383,0.7572,0.4000,0.8623,0.3000,0.5623,0.0
103.027,1.7383,0.7567,0.4000,0.8217,0.3000,0.5217,0.0
103.127,0.0000,0.8140,0.4000,0.7887,0.3000,0.4887,0.0
103.227,1.7383,0.7051,0.4000,0.7659,0.3000,0.4659,0.0
103.327,0.0000,0.5558,0.4000,0.7459,0.3000,0.4459,0.0
103.427,0.0000,0.4826,0.4000,0.7385,0.3000,0.4385,0.0
103.527,0.0000,0.4467,0.4000,0.7441,0.3000,0.4441,25.4
103.627,0.0000,0.0000,0.4000,0.7433,0.3000,0.4433,60.4
103.727,0.0000,0.0000,0.4000,0.7488,0.3000,0.4488,95.4
103.827,0.0000,0.0000,0.4000,0.7477,0.3000,0.4477,122.5
103.927,0.0000,0.0000,0.4000,0.7397,0.3000,0.4397,121.2
104.027,0.0000,0.0000,0.4000,0.7289,0.3000,0.4289,122.2
104.127,0.0000,0.0000,0.4000,0.7395,0.3000,0.4395,123.3
104.227,0.0000,0.0000,0.4000,0.7522,0.3000,0.4522,124.4
104.328,0.0000,0.0000,0.4000,0.7095,0.3000,0.4095,120.9
104.428,0.0000,0.0000,0.4000,0.6462,0.3000,0.3462,120.9
104.528,0.0000,0.0000,0.4000,0.5370,0.3000,0.2370,120.0
104.628,0.0000,0.0000,0.4000,0.4502,0.3000,0.1502,120.0
104.728,0.0000,0.0000,0.4000,0.3785,0.3000,0.0785,120.0
104.828,0.0000,0.0000,0.4000,0.3807,0.3000,0.0807,124.2
104.928,0.0000,0.0000,0.4000,0.3809,0.3000,0.0809,124.2
105.028,0.0000,0.0000,0.4000,0.3809,0.3000,0.0809,124.3
105.128,0.0000,0.0000,0.4000,0.3809,0.3000,0.0809,124.3
105.228,0.0000,0.0000,0.4000,0.3811,0.3000,0.0811,124.4
105.328,0.0000,0.0000,0.4000,0.3763,0.3000,0.0763,123.9
105.428,0.0000,0.0000,0.4000,0.3764,0.3000,0.0764,124.5
105.528,0.0000,0.0000,0.4000,0.3739,0.3000,0.0739,123.1
