#correcteur=PID,Kp=50.0,Ki=8.0,Kd=5.0
t_s,vitesse_freq_ms,vitesse_periode_ms,consigne_vitesse_ms,distance_m,consigne_dist_m,erreur_m,commande_pwm
11.066,3.4767,2.2177,0.4000,1.3108,0.3000,1.0108,122.1
11.166,1.7383,3.0138,0.4000,1.3012,0.3000,1.0012,122.3
11.266,3.4767,3.1410,0.4000,1.3061,0.3000,1.0061,123.9
11.366,3.4767,4.3398,0.4000,1.3013,0.3000,1.0013,123.6
11.466,3.4767,4.6213,0.4000,0.9901,0.3000,0.6901,107.2
11.566,3.4767,2.9677,0.4000,1.3010,0.3000,1.0010,125.4
11.666,3.4767,2.7614,0.4000,1.3058,0.3000,1.0058,125.4
11.766,1.7383,2.3751,0.4000,1.3010,0.3000,1.0010,126.1
11.866,3.4767,2.3377,0.4000,1.3056,0.3000,1.0056,127.6
11.966,1.7383,3.2720,0.4000,1.3017,0.3000,1.0017,127.6
12.066,1.7383,3.3317,0.4000,1.3005,0.3000,1.0005,127.8
12.166,3.4767,3.2943,0.4000,1.3010,0.3000,1.0010,129.6
12.266,3.4767,3.4695,0.4000,1.3104,0.3000,1.0104,133.1
12.366,5.2150,3.5745,0.4000,1.3022,0.3000,1.0022,131.4
12.466,5.2150,3.3548,0.4000,1.3061,0.3000,1.0061,132.7
12.566,3.4767,5.1406,0.4000,1.3015,0.3000,1.0015,133.3
12.666,3.4767,4.9907,0.4000,1.3056,0.3000,1.0056,134.3
12.766,3.4767,5.2703,0.4000,1.3013,0.3000,1.0013,134.0
12.866,3.4767,5.1200,0.4000,1.3017,0.3000,1.0017,135.3
12.966,3.4767,5.2664,0.4000,1.2967,0.3000,0.9967,135.3
13.066,3.4767,5.3785,0.4000,1.3058,0.3000,1.0058,137.5
13.166,3.4767,5.4844,0.4000,1.2969,0.3000,0.9969,136.5
13.266,3.4767,5.4473,0.4000,1.3053,0.3000,1.0053,139.0
13.366,5.2150,3.8135,0.4000,1.3058,0.3000,1.0058,140.4
13.466,5.2150,3.8527,0.4000,1.2972,0.3000,0.9972,139.9
13.566,3.4767,3.8195,0.4000,1.3055,0.3000,1.0055,141.1
13.666,3.4767,3.9494,0.4000,1.2976,0.3000,0.9976,141.1
13.766,3.4767,2.8557,0.4000,1.3010,0.3000,1.0010,142.0
13.867,3.4085,2.9089,0.4000,1.2965,0.3000,0.9965,143.0
13.967,1.7383,2.8792,0.4000,1.3007,0.3000,1.0007,144.4
14.067,3.4767,3.7018,0.4000,1.3056,0.3000,1.0056,146.4
14.167,5.2150,6.0730,0.4000,1.2976,0.3000,0.9976,145.5
14.267,3.4767,6.0781,0.4000,1.2929,0.3000,0.9929,145.1
14.367,5.2150,4.1358,0.4000,1.3061,0.3000,1.0061,147.6
14.467,3.4767,4.1318,0.4000,1.3103,0.3000,1.0103,148.1
14.567,3.4767,3.0344,0.4000,1.3067,0.3000,1.0067,149.6
14.667,3.4767,3.0579,0.4000,1.3010,0.3000,1.0010,150.0
14.767,3.4767,3.8879,0.4000,1.3007,0.3000,1.0007,150.3
14.867,5.2150,6.2333,0.4000,1.0151,0.3000,0.7151,133.4
14.967,5.2150,4.2901,0.4000,1.3056,0.3000,1.0056,152.2
15.067,3.4767,4.2774,0.4000,1.2976,0.3000,0.9976,152.0
15.167,3.4767,3.2030,0.4000,1.3013,0.3000,1.0013,153.2
15.267,3.4767,4.0269,0.4000,1.2928,0.3000,0.9928,152.2
